code_insee;nom_officiel;x;y;lon;lat;dist_km
1001;L'Abergement-Clémenciat;796000;2129000;4.8734048;46.13272203;2.6785105514000978
1002;L'Abergement-de-Varey;836000;2121000;5.38664494;46.04800609;3.431313382244171
1004;Ambérieu-en-Bugey;836000;2113000;5.38264076;45.97608554;0.21470663194061404
1005;Ambérieux-en-Dombes;796000;2113000;4.86674371;45.9888456;0.6975805655389135
1006;Ambléon;852000;2089000;5.57616973;45.75458105;0.0
1007;Ambronay;836000;2113000;5.38264076;45.97608554;1.0697423682058984
1008;Ambutrix;836000;2105000;5.378647;45.90416519;3.7749919044729503
1009;Andert-et-Condon;860000;2089000;5.67889243;45.75156836;1.97642852845727
1010;Anglefort;868000;2105000;5.79063538;45.89227087;0.0
1011;Apremont;852000;2137000;5.6017848;46.18605878;2.566091966805662
1012;Aranc;844000;2113000;5.48578911;45.97324975;0.11128007391443162
1013;Arandas;844000;2105000;5.48166032;45.90133311;0.0
1014;Arbent;860000;2145000;5.7097621;46.25493374;0.23014182858943782
1015;Arboys en Bugey;860000;2089000;5.67889243;45.75156836;1.4927400632539929
1016;Arbigny;804000;2169000;4.99436809;46.49002479;0.8705536854851987
1017;Argis;844000;2105000;5.48166032;45.90133311;1.573874678853681
1019;Armix;852000;2097000;5.58041077;45.8264936;1.4171062341133787
1021;Ars-sur-Formans;796000;2113000;4.86674371;45.9888456;2.323133113921298
1022;Artemare;860000;2105000;5.68765483;45.89538554;1.7474868661098797
1023;Asnières-sur-Saône;796000;2161000;4.88683418;46.42047351;1.977753122020876
1024;Attignat;820000;2145000;5.19130134;46.26918502;0.30572078402425545
1025;Bâgé-Dommartin;804000;2153000;4.98734283;46.34615667;0.0
1026;Bâgé-le-Châtel;796000;2145000;4.88010279;46.27659838;4.583588242076537
1027;Balan;812000;2097000;5.06596623;45.84016273;0.7146855940872849
1028;Baneins;796000;2129000;4.8734048;46.13272203;1.4565580603563215
1029;Beaupont;828000;2161000;5.30284462;46.41037348;1.500755628540763
1030;Beauregard;788000;2113000;4.76353815;45.99111468;0.6533574073604387
1031;Bellignat;852000;2145000;5.60609304;46.25797257;1.3503699195214574
1032;Béligneux;820000;2097000;5.16887548;45.83761805;0.5527077528843822
1033;Valserhône;868000;2129000;5.80427075;46.10798779;0.0
1034;Belley;860000;2089000;5.67889243;45.75156836;0.0
1035;Belleydoux;868000;2145000;5.81342012;46.2517994;0.0
1036;Valromey-sur-Séran;860000;2105000;5.68765483;45.89538554;0.0
1037;Bénonces;844000;2097000;5.47754258;45.82941639;0.0
1038;Bény;828000;2153000;5.29892492;46.33844914;0.0
1040;Béréziat;812000;2153000;5.09121295;46.34368209;2.273492963633875
1041;Bettant;836000;2105000;5.378647;45.90416519;1.559928540788917
1042;Bey;796000;2137000;4.87675053;46.20465991;1.6681826420374848
1043;Beynost;804000;2097000;4.96304736;45.84261331;1.4613179714375972
1044;Billiat;860000;2129000;5.70088456;46.11111433;2.2898731786611255
1045;Birieux;812000;2113000;5.07313107;45.98402504;1.5619621252520264
1046;Biziat;804000;2137000;4.98035432;46.20228715;1.8537886277122229
1047;Blyes;828000;2097000;5.27177461;45.83497876;0.621476060142104
1049;La Boisse;812000;2097000;5.06596623;45.84016273;0.34079271471320255
1050;Boissey;804000;2153000;4.98734283;46.34615667;1.3455446678478173
1051;Bolozon;844000;2137000;5.49824013;46.18900065;0.6795506738714971
1052;Bouligneux;804000;2121000;4.97340177;46.05841748;1.676715742177085
1053;Bourg-en-Bresse;828000;2137000;5.29111743;46.19459969;1.0032238796790467
1054;Bourg-Saint-Christophe;820000;2105000;5.17258909;45.90954564;1.545433894773814
1056;Boyeux-Saint-Jérôme;844000;2121000;5.48992871;46.04516657;0.16332941404793555
1057;Boz;796000;2161000;4.88683418;46.42047351;0.1959654763854624
1058;Brégnier-Cordon;852000;2081000;5.57193981;45.68266892;2.0626574447103883
1060;Brénod;852000;2121000;5.59320151;46.0422326;0.5071149346552317
1061;Brens;860000;2089000;5.67889243;45.75156836;1.8578979173841024
1062;Bressolles;812000;2097000;5.06596623;45.84016273;2.3399217453569765
1063;Brion;852000;2137000;5.6017848;46.18605878;3.126735807238438
1064;Briord;844000;2089000;5.47343576;45.75749988;0.4086066618400222
1065;Buellas;820000;2137000;5.18753877;46.19725699;1.4267595070659727
1066;La Burbanche;852000;2097000;5.58041077;45.8264936;1.3571607692976133
1067;Ceignes;844000;2129000;5.49407909;46.11708353;0.0
1068;Cerdon;844000;2121000;5.48992871;46.04516657;0.8076756752970629
1069;Certines;828000;2129000;5.28722864;46.12267526;0.08185296594493166
1071;Cessy;884000;2153000;6.02556689;46.31714126;2.243587497296648
1072;Ceyzériat;828000;2137000;5.29111743;46.19459969;0.2526965204999745
1073;Ceyzérieu;860000;2097000;5.68326785;45.82347675;0.10120146300338512
1074;Chalamont;820000;2113000;5.1763116;45.98147329;0.0
1075;Chaleins;788000;2121000;4.76672855;46.06305609;1.6095926230875397
1076;Chaley;852000;2113000;5.5889267;45.97031946;1.8757814041894059
1077;Challes-la-Montagne;844000;2129000;5.49407909;46.11708353;1.5306443474144584
1078;Challex;884000;2137000;6.0158473;46.17334756;1.8606195291812275
1079;Champagne-en-Valromey;860000;2113000;5.6920534;45.96729481;0.5046683099383276
1080;Champdor-Corcelles;852000;2121000;5.59320151;46.0422326;0.0
1081;Champfromier;868000;2137000;5.80883915;46.17989394;0.3059352517503748
1082;Chanay;868000;2121000;5.79971415;46.03608171;1.9645477454643276
1083;Chaneins;796000;2121000;4.87006923;46.06078388;2.1467724851816836
1084;Chanoz-Châtenay;804000;2137000;4.98035432;46.20228715;1.829887652093966
1085;La Chapelle-du-Châtelard;812000;2121000;5.07672732;46.05595659;2.667393267014254
1087;Charix;860000;2137000;5.70531725;46.18302428;0.2618347319655678
1088;Charnoz-sur-Ain;828000;2105000;5.27562324;45.90690277;2.303485207327019
1089;Château-Gaillard;828000;2113000;5.27948159;45.97882677;0.1248166094323706
1090;Châtenay;820000;2121000;5.18004395;46.05340111;0.4251603945574534
1092;Châtillon-la-Palud;828000;2113000;5.27948159;45.97882677;0.26406875718740996
1093;Châtillon-sur-Chalaronne;804000;2129000;4.97687264;46.13035247;0.22212482660108293
1094;Chavannes-sur-Reyssouze;804000;2161000;4.99085075;46.41809094;0.2835251229568416
1095;Nivigne et Suran;836000;2145000;5.39871911;46.26376923;0.0
1096;Chaveyriat;812000;2137000;5.08395044;46.19981953;0.10687878263597135
1098;Chazey-Bons;860000;2097000;5.68326785;45.82347675;1.4117153423639401
1099;Chazey-sur-Ain;828000;2105000;5.27562324;45.90690277;0.0
1100;Cheignieu-la-Balme;852000;2097000;5.58041077;45.8264936;0.0
1101;Chevillard;852000;2129000;5.59748753;46.11414575;0.0
1102;Chevroux;804000;2153000;4.98734283;46.34615667;1.1245591029018334
1103;Chevry;884000;2153000;6.02556689;46.31714126;2.0533866629221085
1104;Chézery-Forens;876000;2145000;5.91706658;46.2485694;0.0
1105;Civrieux;796000;2105000;4.86342749;45.91690755;0.0
1106;Cize;844000;2137000;5.49824013;46.18900065;2.4682389376138163
1107;Cleyzieu;844000;2105000;5.48166032;45.90133311;2.602464620412407
1108;Coligny;828000;2161000;5.30284462;46.41037348;0.4684534230140848
1109;Collonges;876000;2129000;5.90764498;46.10476634;1.716255418970514
1110;Colomieu;852000;2089000;5.57616973;45.75458105;2.7857331983131286
1111;Conand;844000;2105000;5.48166032;45.90133311;0.7397498414594388
1112;Condamine;852000;2129000;5.59748753;46.11414575;2.193457965917681
1113;Condeissiat;812000;2129000;5.0803337;46.12788813;0.0
1114;Confort;868000;2137000;5.80883915;46.17989394;1.3880343276438727
1115;Confrançon;812000;2145000;5.08757693;46.27175085;0.4473615395703482
1116;Contrevoz;852000;2097000;5.58041077;45.8264936;0.6270078221013101
1117;Conzieu;852000;2089000;5.57616973;45.75458105;1.5979621201042105
1118;Corbonod;868000;2113000;5.79516902;45.96417603;0.0
1121;Corlier;844000;2121000;5.48992871;46.04516657;0.0
1123;Cormoranche-sur-Saône;796000;2137000;4.87675053;46.20465991;3.0735260761793146
1124;Cormoz;820000;2161000;5.19885683;46.41304074;0.0
1125;Corveissiat;844000;2145000;5.50241181;46.260918;0.0
1127;Courmangoux;836000;2153000;5.40276481;46.33569016;0.004083550712682054
1128;Courtes;812000;2169000;5.09851392;46.48754396;1.6531994364864981
1129;Crans;820000;2113000;5.1763116;45.98147329;0.32441077686344605
1130;Bresse Vallons;820000;2153000;5.195074;46.34111297;0.0
1133;Cressin-Rochefort;868000;2097000;5.78611362;45.82036624;2.5725252598743658
1134;Crottet;796000;2145000;4.88010279;46.27659838;0.0
1135;Crozet;884000;2153000;6.02556689;46.31714126;1.1802959614489341
1136;Cruzilles-lès-Mépillat;796000;2137000;4.87675053;46.20465991;0.0
1138;Culoz-Béon;868000;2097000;5.78611362;45.82036624;0.3302875552806373
1139;Curciat-Dongalon;820000;2169000;5.20264993;46.48496823;0.0
1140;Curtafond;812000;2145000;5.08757693;46.27175085;0.0
1141;Cuzieu;860000;2097000;5.68326785;45.82347675;0.0
1142;Dagneux;812000;2097000;5.06596623;45.84016273;0.0
1143;Divonne-les-Bains;892000;2161000;6.1343406;46.38560922;0.0
1145;Dompierre-sur-Veyle;820000;2121000;5.18004395;46.05340111;0.46249607482472294
1146;Dompierre-sur-Chalaronne;796000;2129000;4.8734048;46.13272203;0.9257798033093734
1147;Domsure;828000;2161000;5.30284462;46.41037348;0.0
1148;Dortan;852000;2153000;5.61041261;46.32988622;0.3583949046240939
1149;Douvres;836000;2113000;5.38264076;45.97608554;0.0
1150;Drom;836000;2137000;5.39468435;46.1918479;1.8541715981074638
1151;Druillat;828000;2121000;5.28335003;46.05075094;0.48702758684868136
1152;Échallon;860000;2145000;5.7097621;46.25493374;0.09417173113254587
1153;Échenevex;884000;2153000;6.02556689;46.31714126;0.0
1155;Évosges;844000;2113000;5.48578911;45.97324975;0.0
1156;Faramans;820000;2105000;5.17258909;45.90954564;1.40471105060393
1157;Fareins;788000;2113000;4.76353815;45.99111468;1.5028152072599879
1158;Farges;876000;2137000;5.91234946;46.17666803;0.19864833376169533
1159;Feillens;796000;2153000;4.88346404;46.34853623;0.0
1160;Ferney-Voltaire;884000;2145000;6.02070069;46.24524454;5.176044888357677
1162;Flaxieu;868000;2097000;5.78611362;45.82036624;1.5716048762713861
1163;Foissiat;820000;2161000;5.19885683;46.41304074;0.12141028906168201
1165;Francheleins;788000;2121000;4.76672855;46.06305609;0.8043336188385084
1166;Frans;788000;2113000;4.76353815;45.99111468;0.11997433303926756
1167;Garnerans;796000;2137000;4.87675053;46.20465991;1.1015339243549185
1169;Genouilleux;788000;2129000;4.7699279;46.13499734;1.3165957536960653
1170;Béard-Géovreissiat;844000;2137000;5.49824013;46.18900065;2.4237358536174645
1171;Géovreisset;852000;2145000;5.60609304;46.25797257;0.1632080635337531
1173;Gex;884000;2153000;6.02556689;46.31714126;0.8752267918231383
1174;Giron;868000;2145000;5.81342012;46.2517994;1.228499276635693
1175;Gorrevod;804000;2161000;4.99085075;46.41809094;1.222022342906024
1177;Grand-Corent;836000;2137000;5.39468435;46.1918479;1.6011794459113766
1179;Grièges;796000;2145000;4.88010279;46.27659838;0.4669839976159958
1180;Grilly;892000;2161000;6.1343406;46.38560922;4.568531892758904
1181;Groissiat;852000;2145000;5.60609304;46.25797257;1.794823235519921
1183;Guéreins;788000;2129000;4.7699279;46.13499734;1.9089363014995633
1184;Hautecourt-Romanèche;836000;2129000;5.39065951;46.11992686;1.786970126047123
1185;Plateau d'Hauteville;852000;2105000;5.58466306;45.89840645;0.0
1187;Haut Valromey;860000;2113000;5.6920534;45.96729481;0.0
1188;Illiat;796000;2137000;4.87675053;46.20465991;0.35846537191318933
1189;Injoux-Génissiat;868000;2121000;5.79971415;46.03608171;0.7122022011217836
1190;Innimond;852000;2089000;5.57616973;45.75458105;1.0753985112209408
1191;Izenave;844000;2121000;5.48992871;46.04516657;0.6100053106789862
1192;Izernore;852000;2145000;5.60609304;46.25797257;2.014766746624763
1193;Izieu;860000;2081000;5.67452846;45.67966043;1.586459203875231
1194;Jassans-Riottier;788000;2113000;4.76353815;45.99111468;0.0
1195;Jasseron;828000;2137000;5.29111743;46.19459969;0.213149793162386
1196;Jayat;812000;2153000;5.09121295;46.34368209;0.49207821248234
1197;Journans;828000;2129000;5.28722864;46.12267526;3.750470888725915
1198;Joyeux;812000;2113000;5.07313107;45.98402504;1.9389529524602824
1199;Jujurieux;836000;2121000;5.38664494;46.04800609;0.0
1200;Labalme;844000;2129000;5.49407909;46.11708353;0.6562314934911877
1202;Lagnieu;836000;2105000;5.378647;45.90416519;0.2369666332104821
1203;Laiz;796000;2145000;4.88010279;46.27659838;1.9402125066373412
1204;Le Poizat-Lalleyriat;860000;2129000;5.70088456;46.11111433;1.5340152662639215
1206;Lantenay;844000;2121000;5.48992871;46.04516657;2.4921108517444637
1207;Lapeyrouse;804000;2113000;4.96994132;45.98648235;0.0
1208;Lavours;868000;2097000;5.78611362;45.82036624;0.01165601942342884
1209;Léaz;876000;2129000;5.90764498;46.10476634;1.2773673577781044
1210;Lélex;876000;2153000;5.92179631;46.3204704;0.8093131952402814
1211;Lent;820000;2129000;5.18378631;46.12532904;0.0
1212;Lescheroux;820000;2161000;5.19885683;46.41304074;0.8828222107749002
1213;Leyment;828000;2105000;5.27562324;45.90690277;0.9998217143453058
1214;Leyssard;844000;2137000;5.49824013;46.18900065;0.33641257862863266
1215;Surjoux-Lhopital;868000;2121000;5.79971415;46.03608171;0.0
1216;Lhuis;852000;2089000;5.57616973;45.75458105;0.43441005463319765
1219;Lompnas;844000;2097000;5.47754258;45.82941639;1.6786984903803188
1224;Loyettes;820000;2089000;5.16517125;45.76569075;2.022806834393869
1225;Lurcy;788000;2121000;4.76672855;46.06305609;0.0
1227;Magnieu;860000;2089000;5.67889243;45.75156836;2.605930636071452
1228;Maillat;844000;2129000;5.49407909;46.11708353;1.0765674662454352
1229;Malafretaz;820000;2153000;5.195074;46.34111297;2.4414839029739817
1230;Mantenay-Montlin;812000;2161000;5.09485857;46.41561314;0.0
1231;Manziat;796000;2153000;4.88346404;46.34853623;0.3138747365918139
1232;Marboz;820000;2153000;5.195074;46.34111297;1.7023483043966752
1233;Marchamp;852000;2089000;5.57616973;45.75458105;0.08760013905353072
1234;Marignieu;860000;2097000;5.68326785;45.82347675;1.93980636213411
1235;Marlieux;812000;2121000;5.07672732;46.05595659;0.0
1236;Marsonnas;812000;2153000;5.09121295;46.34368209;0.0
1237;Martignat;852000;2137000;5.6017848;46.18605878;0.3717815919085774
1238;Massieux;796000;2105000;4.86342749;45.91690755;0.8653862153727967
1239;Massignieu-de-Rives;868000;2089000;5.78160376;45.748462;0.0
1240;Matafelon-Granges;844000;2145000;5.50241181;46.260918;0.5567017648592179
1241;Meillonnas;828000;2145000;5.29501591;46.26652449;1.0556422687095146
1242;Mérignat;844000;2121000;5.48992871;46.04516657;3.0232800063048346
1243;Messimy-sur-Saône;788000;2121000;4.76672855;46.06305609;0.4141625664442861
1244;Meximieux;820000;2105000;5.17258909;45.90954564;0.6054249912297963
1245;Bohas-Meyriat-Rignat;836000;2129000;5.39065951;46.11992686;0.23855251490852203
1246;Mézériat;804000;2145000;4.98384407;46.27422205;2.106360459485959
1247;Mijoux;884000;2161000;6.030446;46.38903756;0.06006124880495002
1248;Mionnay;804000;2105000;4.96649028;45.91454737;0.6750520415786306
1249;Miribel;804000;2097000;4.96304736;45.84261331;0.0
1250;Misérieux;788000;2113000;4.76353815;45.99111468;2.238054997038539
1252;Mogneneins;788000;2129000;4.7699279;46.13499734;2.0707151830152717
1254;Montagnat;828000;2137000;5.29111743;46.19459969;1.1822867705159459
1255;Montagnieu;844000;2097000;5.47754258;45.82941639;1.1758178218561555
1257;Montanges;868000;2137000;5.80883915;46.17989394;0.0
1258;Montceaux;788000;2121000;4.76672855;46.06305609;2.3986828133609417
1259;Montcet;812000;2137000;5.08395044;46.19981953;1.191451666625041
1260;Le Montellier;812000;2105000;5.06954445;45.91209366;0.15458104877566228
1261;Monthieux;804000;2113000;4.96994132;45.98648235;1.677756535550413
1262;Montluel;812000;2097000;5.06596623;45.84016273;0.32648719042437724
1263;Montmerle-sur-Saône;788000;2121000;4.76672855;46.06305609;0.5407390454239964
1264;Montracol;812000;2137000;5.08395044;46.19981953;0.605470733065132
1265;Montréal-la-Cluse;852000;2137000;5.6017848;46.18605878;0.0
1266;Montrevel-en-Bresse;812000;2153000;5.09121295;46.34368209;0.8163333989081836
1267;Nurieux-Volognat;844000;2137000;5.49824013;46.18900065;0.0
1268;Murs-et-Gélignieux;860000;2073000;5.67017584;45.60775304;2.76714431805335
1269;Nantua;852000;2129000;5.59748753;46.11414575;1.4742967091654446
1272;Neuville-les-Dames;804000;2129000;4.97687264;46.13035247;1.070041968473086
1273;Neuville-sur-Ain;836000;2129000;5.39065951;46.11992686;0.0
1274;Les Neyrolles;852000;2129000;5.59748753;46.11414575;1.4234640323748784
1275;Neyron;804000;2097000;4.96304736;45.84261331;2.3489598372567864
1276;Niévroz;812000;2097000;5.06596623;45.84016273;0.4419278007086461
1277;Nivollet-Montgriffon;844000;2113000;5.48578911;45.97324975;2.0603732214961314
1279;Oncieu;844000;2113000;5.48578911;45.97324975;0.4822886377436394
1280;Ordonnaz;852000;2097000;5.58041077;45.8264936;0.4077466913866907
1281;Ornex;884000;2153000;6.02556689;46.31714126;5.247255714709321
1282;Outriaz;852000;2121000;5.59320151;46.0422326;2.204680332810951
1283;Oyonnax;860000;2145000;5.7097621;46.25493374;0.0
1284;Ozan;796000;2161000;4.88683418;46.42047351;2.4810161711643746
1285;Parcieux;796000;2105000;4.86342749;45.91690755;1.2023000037864207
1286;Parves et Nattages;868000;2089000;5.78160376;45.748462;1.246616984305614
1288;Péron;876000;2137000;5.91234946;46.17666803;0.0
1289;Péronnas;820000;2137000;5.18753877;46.19725699;0.716824328637946
1290;Pérouges;820000;2105000;5.17258909;45.90954564;0.0
1291;Perrex;804000;2145000;4.98384407;46.27422205;1.5962743625162503
1293;Peyriat;844000;2129000;5.49407909;46.11708353;2.652644791473771
1294;Peyrieu;860000;2081000;5.67452846;45.67966043;0.0
1295;Peyzieux-sur-Saône;788000;2129000;4.7699279;46.13499734;1.4417160210195743
1296;Pirajoux;828000;2161000;5.30284462;46.41037348;1.9558301295955247
1297;Pizay;812000;2105000;5.06954445;45.91209366;1.2605822547791607
1298;Plagne;860000;2137000;5.70531725;46.18302428;0.0
1299;Le Plantay;812000;2121000;5.07672732;46.05595659;0.9282612436135546
1301;Polliat;812000;2145000;5.08757693;46.27175085;2.1769253688311907
1302;Pollieu;868000;2097000;5.78611362;45.82036624;2.6372855080383926
1303;Poncin;836000;2129000;5.39065951;46.11992686;1.1234712196046284
1304;Pont-d'Ain;836000;2121000;5.38664494;46.04800609;0.6654636639925354
1305;Pont-de-Vaux;804000;2161000;4.99085075;46.41809094;2.4607389036601868
1306;Pont-de-Veyle;796000;2145000;4.88010279;46.27659838;0.5331993097427318
1307;Port;852000;2129000;5.59748753;46.11414575;2.791468368599627
1308;Pougny;876000;2137000;5.91234946;46.17666803;3.232799046114556
1309;Pouillat;836000;2153000;5.40276481;46.33569016;0.9681959760681867
1310;Prémeyzel;860000;2081000;5.67452846;45.67966043;0.8939734477458802
1311;Prémillieu;852000;2105000;5.58466306;45.89840645;1.3831993639629137
1313;Prévessin-Moëns;884000;2145000;6.02070069;46.24524454;1.6546607776457916
1314;Priay;828000;2121000;5.28335003;46.05075094;0.1019621310341241
1317;Ramasse;836000;2137000;5.39468435;46.1918479;1.6308610796402847
1318;Rancé;796000;2113000;4.86674371;45.9888456;0.9677643707827575
1319;Relevant;804000;2121000;4.97340177;46.05841748;1.3076459200753763
1320;Replonges;796000;2145000;4.88010279;46.27659838;1.3046957613199157
1321;Revonnas;828000;2137000;5.29111743;46.19459969;3.1894600873776793
1322;Reyrieux;796000;2105000;4.86342749;45.91690755;1.6492706324093866
1323;Reyssouze;796000;2161000;4.88683418;46.42047351;0.6950087438865664
1325;Rignieux-le-Franc;820000;2113000;5.1763116;45.98147329;1.608426073859285
1328;Romans;804000;2129000;4.97687264;46.13035247;0.0
1329;Rossillon;852000;2097000;5.58041077;45.8264936;0.18016394142816955
1331;Saint-Alban;844000;2129000;5.49407909;46.11708353;1.1268792750769996
1332;Saint-André-de-Bâgé;796000;2145000;4.88010279;46.27659838;2.4784277960747354
1333;Saint-André-de-Corcy;804000;2105000;4.96649028;45.91454737;0.0
1334;Saint-André-d'Huiriat;796000;2137000;4.87675053;46.20465991;1.0567923909779666
1335;Saint-André-le-Bouchoux;812000;2129000;5.0803337;46.12788813;0.01348783293741655
1336;Saint-André-sur-Vieux-Jonc;812000;2129000;5.0803337;46.12788813;1.560049701259948
1337;Saint-Bénigne;804000;2161000;4.99085075;46.41809094;0.9382242239550742
1338;Groslée-Saint-Benoit;852000;2081000;5.57193981;45.68266892;0.0
1339;Saint-Bernard;788000;2105000;4.76035642;45.91917378;2.3514263049889426
1342;Sainte-Croix;812000;2105000;5.06954445;45.91209366;0.0
1343;Saint-Cyr-sur-Menthon;804000;2145000;4.98384407;46.27422205;0.0
1344;Saint-Denis-lès-Bourg;820000;2137000;5.18753877;46.19725699;0.0
1345;Saint-Denis-en-Bugey;828000;2113000;5.27948159;45.97882677;3.758627003220068
1346;Saint-Didier-d'Aussiat;812000;2153000;5.09121295;46.34368209;1.7327011421631753
1347;Saint-Didier-de-Formans;788000;2113000;4.76353815;45.99111468;2.217037127168091
1348;Saint-Didier-sur-Chalaronne;788000;2137000;4.77313614;46.20693833;1.5152578583969045
1349;Saint-Éloi;820000;2105000;5.17258909;45.90954564;0.3959566467540395
1350;Saint-Étienne-du-Bois;828000;2145000;5.29501591;46.26652449;0.0
1351;Saint-Étienne-sur-Chalaronne;796000;2129000;4.8734048;46.13272203;0.0
1352;Saint-Étienne-sur-Reyssouze;804000;2161000;4.99085075;46.41809094;0.0
1353;Sainte-Euphémie;788000;2113000;4.76353815;45.99111468;2.0691661657760245
1354;Saint-Genis-Pouilly;884000;2145000;6.02070069;46.24524454;0.0
1355;Saint-Genis-sur-Menthon;804000;2145000;4.98384407;46.27422205;0.7069160358430178
1356;Saint-Georges-sur-Renon;804000;2129000;4.97687264;46.13035247;2.9739266716021446
1357;Saint-Germain-de-Joux;860000;2137000;5.70531725;46.18302428;0.97529145106167
1358;Saint-Germain-les-Paroisses;852000;2089000;5.57616973;45.75458105;1.2762378252018087
1359;Saint-Germain-sur-Renon;812000;2121000;5.07672732;46.05595659;1.4988594534439637
1360;Saint-Jean-de-Gonville;876000;2145000;5.91706658;46.2485694;1.090478345392836
1361;Saint-Jean-de-Niost;820000;2097000;5.16887548;45.83761805;0.39469026667739854
1362;Saint-Jean-de-Thurigneux;796000;2113000;4.86674371;45.9888456;2.1414989441190504
1363;Saint-Jean-le-Vieux;836000;2121000;5.38664494;46.04800609;0.2792817276402179
1364;Saint-Jean-sur-Reyssouze;812000;2161000;5.09485857;46.41561314;0.49350815385712404
1365;Saint-Jean-sur-Veyle;796000;2145000;4.88010279;46.27659838;1.4726035438274903
1366;Sainte-Julie;828000;2105000;5.27562324;45.90690277;0.5683869679651697
1367;Saint-Julien-sur-Reyssouze;812000;2161000;5.09485857;46.41561314;0.02865341335756456
1368;Saint-Julien-sur-Veyle;804000;2137000;4.98035432;46.20228715;0.31997867960474075
1369;Saint-Just;828000;2137000;5.29111743;46.19459969;0.0
1370;Saint-Laurent-sur-Saône;796000;2145000;4.88010279;46.27659838;4.141401500031199
1371;Saint-Marcel;804000;2113000;4.96994132;45.98648235;1.9551760303066736
1372;Saint-Martin-de-Bavel;860000;2097000;5.68326785;45.82347675;0.7959251953817815
1373;Saint-Martin-du-Frêne;852000;2129000;5.59748753;46.11414575;7.584650313363284e-05
1374;Saint-Martin-du-Mont;828000;2129000;5.28722864;46.12267526;0.6407807560164573
1375;Saint-Martin-le-Châtel;812000;2145000;5.08757693;46.27175085;1.805553932321279
1376;Saint-Maurice-de-Beynost;804000;2097000;4.96304736;45.84261331;0.17100915553498483
1378;Saint-Maurice-de-Gourdans;820000;2097000;5.16887548;45.83761805;0.0
1379;Saint-Maurice-de-Rémens;828000;2113000;5.27948159;45.97882677;0.0
1380;Saint-Nizier-le-Bouchoux;820000;2169000;5.20264993;46.48496823;0.07473366287480504
1381;Saint-Nizier-le-Désert;820000;2121000;5.18004395;46.05340111;0.0
1382;Sainte-Olive;804000;2113000;4.96994132;45.98648235;2.059656023948722
1383;Saint-Paul-de-Varax;812000;2129000;5.0803337;46.12788813;1.9111709509571349
1384;Saint-Rambert-en-Bugey;844000;2105000;5.48166032;45.90133311;1.53713504909912
1385;Saint-Rémy;820000;2137000;5.18753877;46.19725699;0.3112124383208525
1386;Saint-Sorlin-en-Bugey;836000;2105000;5.378647;45.90416519;0.5765748372096354
1387;Saint-Sulpice;812000;2153000;5.09121295;46.34368209;3.180035185363295
1388;Saint-Trivier-de-Courtes;812000;2169000;5.09851392;46.48754396;1.0700900538230478
1389;Saint-Trivier-sur-Moignans;796000;2121000;4.87006923;46.06078388;0.0
1390;Saint-Vulbas;828000;2097000;5.27177461;45.83497876;0.0
1391;Salavre;828000;2153000;5.29892492;46.33844914;2.5510004972117395
1392;Samognat;852000;2145000;5.60609304;46.25797257;0.3249281318190661
1393;Sandrans;804000;2121000;4.97340177;46.05841748;0.0
1396;Sault-Brénaz;836000;2105000;5.378647;45.90416519;3.123962787900311
1397;Sauverny;884000;2153000;6.02556689;46.31714126;5.434770882497872
1398;Savigneux;796000;2113000;4.86674371;45.9888456;0.0
1399;Ségny;884000;2153000;6.02556689;46.31714126;3.5317860961582337
1400;Seillonnaz;844000;2097000;5.47754258;45.82941639;1.414089361851256
1401;Sergy;884000;2145000;6.02070069;46.24524454;0.33630025654487367
1402;Sermoyer;804000;2169000;4.99436809;46.49002479;0.0
1403;Serrières-de-Briord;844000;2097000;5.47754258;45.82941639;1.7431949201034453
1404;Serrières-sur-Ain;836000;2129000;5.39065951;46.11992686;2.3941691418272475
1405;Servas;820000;2129000;5.18378631;46.12532904;0.5943195897843887
1406;Servignat;812000;2161000;5.09485857;46.41561314;1.3908928196311332
1407;Seyssel;868000;2113000;5.79516902;45.96417603;2.3059500226619285
1408;Simandre-sur-Suran;836000;2145000;5.39871911;46.26376923;1.913028409552138
1410;Sonthonnax-la-Montagne;844000;2137000;5.49824013;46.18900065;0.33406658620784463
1411;Souclin;836000;2105000;5.378647;45.90416519;1.594334183018259
1412;Sulignat;804000;2137000;4.98035432;46.20228715;1.1407276287011492
1415;Talissieu;860000;2105000;5.68765483;45.89538554;2.592969010644751
1416;Tenay;844000;2105000;5.48166032;45.90133311;1.0279454553223926
1418;Thil;812000;2097000;5.06596623;45.84016273;2.874985208623311
1419;Thoiry;876000;2145000;5.91706658;46.2485694;0.41455969041536406
1420;Thoissey;788000;2129000;4.7699279;46.13499734;3.612577996934053
1421;Torcieu;836000;2105000;5.378647;45.90416519;0.799547968088554
1422;Tossiat;828000;2129000;5.28722864;46.12267526;0.0
1423;Toussieux;796000;2113000;4.86674371;45.9888456;2.8640302513312266
1424;Tramoyes;804000;2097000;4.96304736;45.84261331;1.6138115583801966
1425;La Tranclière;828000;2129000;5.28722864;46.12267526;1.1675270639712494
1426;Val-Revermont;836000;2153000;5.40276481;46.33569016;0.31596193952719026
1427;Trévoux;788000;2105000;4.76035642;45.91917378;1.7145309723759437
1428;Valeins;796000;2129000;4.8734048;46.13272203;1.014192126107478
1429;Vandeins;812000;2137000;5.08395044;46.19981953;0.0
1430;Varambon;828000;2121000;5.28335003;46.05075094;0.0
